Date,Customer,Job #_y,Item_y,AQL Shift,Inspection Station (Gluer),Total Pieces,Defect Code,Defect Description,Defective Samples,Total Samples,Total Estimated Defective,Department of Origin,Machine of Origin
,,410662,6732.0,,,,,,,,0.0,,
,,411181,6732.0,,,,,,,,0.0,,
,,411624,6732.0,,,,,,,,0.0,,
,,412067,6732.0,,,,,,,,0.0,,
,,412173,6732.0,,,,,,,,0.0,,
,,420724,6732.0,,,,,,,,0.0,,
,,420746,6732.0,,,,,,,,0.0,,
,,420892,6732.0,,,,,,,,0.0,,
,,401378,6733.0,,,,,,,,0.0,,
,,401872,6733.0,,,,,,,,0.0,,
,,402017,6733.0,,,,,,,,0.0,,
,,410091,6733.0,,,,,,,,0.0,,
,,410212,6733.0,,,,,,,,0.0,,
,,410462,6733.0,,,,,,,,0.0,,
,,410662,6733.0,,,,,,,,0.0,,
,,411181,6733.0,,,,,,,,0.0,,
,,411394,6733.0,,,,,,,,0.0,,
,,411624,6733.0,,,,,,,,0.0,,
,,412067,6733.0,,,,,,,,0.0,,
,,412173,6733.0,,,,,,,,0.0,,
,,420285,6733.0,,,,,,,,0.0,,
,,420543,6733.0,,,,,,,,0.0,,
,,420724,6733.0,,,,,,,,0.0,,
,,401378,6734.0,,,,,,,,0.0,,
,,401872,6734.0,,,,,,,,0.0,,
,,402017,6734.0,,,,,,,,0.0,,
,,410091,6734.0,,,,,,,,0.0,,
,,410212,6734.0,,,,,,,,0.0,,
,,410462,6734.0,,,,,,,,0.0,,
,,410662,6734.0,,,,,,,,0.0,,
,,411181,6734.0,,,,,,,,0.0,,
,,411394,6734.0,,,,,,,,0.0,,
,,411624,6734.0,,,,,,,,0.0,,
,,411813,6734.0,,,,,,,,0.0,,
,,412067,6734.0,,,,,,,,0.0,,
,,420285,6734.0,,,,,,,,0.0,,
,,420724,6734.0,,,,,,,,0.0,,
,,401523,6735.0,,,,,,,,0.0,,
,,401504,6738.0,,,,,,,,0.0,,
,,410230,6738.0,,,,,,,,0.0,,
,,401504,6739.0,,,,,,,,0.0,,
,,401971,6739.0,,,,,,,,0.0,,
,,401571,6740.0,,,,,,,,0.0,,
,,401463,6741.0,,,,,,,,0.0,,
,,401464,6742.0,,,,,,,,0.0,,
,,401464,6743.0,,,,,,,,0.0,,
,,401465,6744.0,,,,,,,,0.0,,
,,401465,6745.0,,,,,,,,0.0,,
,,401466,6746.0,,,,,,,,0.0,,
,,401466,6747.0,,,,,,,,0.0,,
,,401462,6748.0,,,,,,,,0.0,,
,,401462,6749.0,,,,,,,,0.0,,
,,401443,6750.0,,,,,,,,0.0,,
,,401484,6750.0,,,,,,,,0.0,,
,,401513,6750.0,,,,,,,,0.0,,
,,410478,6750.0,,,,,,,,0.0,,
,,410776,6750.0,,,,,,,,0.0,,
,,411607,6750.0,,,,,,,,0.0,,
,,412073,6750.0,,,,,,,,0.0,,
,,401641,6751.0,,,,,,,,0.0,,
,,401642,6752.0,,,,,,,,0.0,,
,,401643,6753.0,,,,,,,,0.0,,
,,401454,6754.0,,,,,,,,0.0,,
,,410083,6754.0,,,,,,,,0.0,,
,,410663,6754.0,,,,,,,,0.0,,
,,411140,6754.0,,,,,,,,0.0,,
,,420061,6754.0,,,,,,,,0.0,,
,,420551,6754.0,,,,,,,,0.0,,
,,421205,6754.0,,,,,,,,0.0,,
,,401454,6755.0,,,,,,,,0.0,,
,,410083,6755.0,,,,,,,,0.0,,
,,410663,6755.0,,,,,,,,0.0,,
,,411140,6755.0,,,,,,,,0.0,,
,,412058,6755.0,,,,,,,,0.0,,
,,412177,6755.0,,,,,,,,0.0,,
,,420061,6755.0,,,,,,,,0.0,,
,,421205,6755.0,,,,,,,,0.0,,
,,401454,6756.0,,,,,,,,0.0,,
,,410083,6756.0,,,,,,,,0.0,,
,,410539,6756.0,,,,,,,,0.0,,
,,411295,6756.0,,,,,,,,0.0,,
,,412177,6756.0,,,,,,,,0.0,,
,,420061,6756.0,,,,,,,,0.0,,
,,401454,6757.0,,,,,,,,0.0,,
,,410083,6757.0,,,,,,,,0.0,,
,,410539,6757.0,,,,,,,,0.0,,
,,411295,6757.0,,,,,,,,0.0,,
,,412177,6757.0,,,,,,,,0.0,,
,,420061,6757.0,,,,,,,,0.0,,
,,401449,6758.0,,,,,,,,0.0,,
,,401992,6758.0,,,,,,,,0.0,,
,,402015,6758.0,,,,,,,,0.0,,
,,410452,6758.0,,,,,,,,0.0,,
,,410664,6758.0,,,,,,,,0.0,,
,,410932,6758.0,,,,,,,,0.0,,
,,412063,6758.0,,,,,,,,0.0,,
,,401449,6759.0,,,,,,,,0.0,,
,,401992,6759.0,,,,,,,,0.0,,
,,402016,6759.0,,,,,,,,0.0,,
,,410452,6759.0,,,,,,,,0.0,,
,,410664,6759.0,,,,,,,,0.0,,
,,410932,6759.0,,,,,,,,0.0,,
,,412063,6759.0,,,,,,,,0.0,,
,,401449,6760.0,,,,,,,,0.0,,
,,401992,6760.0,,,,,,,,0.0,,
,,410461,6760.0,,,,,,,,0.0,,
,,410452,6760.0,,,,,,,,0.0,,
,,410664,6760.0,,,,,,,,0.0,,
,,410932,6760.0,,,,,,,,0.0,,
,,412063,6760.0,,,,,,,,0.0,,
,,401451,6761.0,,,,,,,,0.0,,
,,410214,6761.0,,,,,,,,0.0,,
,,410449,6761.0,,,,,,,,0.0,,
,,410482,6761.0,,,,,,,,0.0,,
,,410660,6761.0,,,,,,,,0.0,,
,,401451,6762.0,,,,,,,,0.0,,
,,410214,6762.0,,,,,,,,0.0,,
,,410449,6762.0,,,,,,,,0.0,,
,,410483,6762.0,,,,,,,,0.0,,
,,410660,6762.0,,,,,,,,0.0,,
,,412262,6762.0,,,,,,,,0.0,,
,,401451,6763.0,,,,,,,,0.0,,
,,410214,6763.0,,,,,,,,0.0,,
,,410449,6763.0,,,,,,,,0.0,,
,,410660,6763.0,,,,,,,,0.0,,
,,412262,6763.0,,,,,,,,0.0,,
,,401664,6767.0,,,,,,,,0.0,,
,,401907,6767.0,,,,,,,,0.0,,
,,402137,6767.0,,,,,,,,0.0,,
,,410376,6767.0,,,,,,,,0.0,,
,,410893,6767.0,,,,,,,,0.0,,
,,411143,6767.0,,,,,,,,0.0,,
,,411414,6767.0,,,,,,,,0.0,,
,,411438,6767.0,,,,,,,,0.0,,
,,411447,6767.0,,,,,,,,0.0,,
,,411455,6767.0,,,,,,,,0.0,,
,,412123,6767.0,,,,,,,,0.0,,
,,412309,6767.0,,,,,,,,0.0,,
,,412498,6767.0,,,,,,,,0.0,,
,,412513,6767.0,,,,,,,,0.0,,
,,421032,6767.0,,,,,,,,0.0,,
,,421427,6767.0,,,,,,,,0.0,,
,,410660,6768.0,,,,,,,,0.0,,
,,410660,6769.0,,,,,,,,0.0,,
,,410660,6770.0,,,,,,,,0.0,,
,,411395,6772.0,,,,,,,,0.0,,
,,411395,6773.0,,,,,,,,0.0,,
,,411395,6774.0,,,,,,,,0.0,,
,,410210,6778.0,,,,,,,,0.0,,
,,410210,6779.0,,,,,,,,0.0,,
,,410210,6780.0,,,,,,,,0.0,,
,,401490,6785.0,,,,,,,,0.0,,
,,410436,6785.0,,,,,,,,0.0,,
,,401490,6786.0,,,,,,,,0.0,,
,,401494,6792.0,,,,,,,,0.0,,
,,401457,6793.0,,,,,,,,0.0,,
,,401457,6794.0,,,,,,,,0.0,,
,,401774,6795.0,,,,,,,,0.0,,
,,412263,6795.0,,,,,,,,0.0,,
,,401487,6797.0,,,,,,,,0.0,,
,,410558,6797.0,,,,,,,,0.0,,
,,401487,6798.0,,,,,,,,0.0,,
,,410558,6798.0,,,,,,,,0.0,,
,,401856,6799.0,,,,,,,,0.0,,
,,401856,6800.0,,,,,,,,0.0,,
,,401856,6801.0,,,,,,,,0.0,,
,,401856,6802.0,,,,,,,,0.0,,
,,401856,6803.0,,,,,,,,0.0,,
,,401856,6804.0,,,,,,,,0.0,,
,,401856,6805.0,,,,,,,,0.0,,
,,401856,6806.0,,,,,,,,0.0,,
,,401856,6807.0,,,,,,,,0.0,,
,,401856,6808.0,,,,,,,,0.0,,
,,401497,6809.0,,,,,,,,0.0,,
,,401608,6809.0,,,,,,,,0.0,,
,,401498,6810.0,,,,,,,,0.0,,
,,401609,6810.0,,,,,,,,0.0,,
,,401497,6811.0,,,,,,,,0.0,,
,,401608,6811.0,,,,,,,,0.0,,
,,401498,6812.0,,,,,,,,0.0,,
,,401609,6812.0,,,,,,,,0.0,,
,,401497,6813.0,,,,,,,,0.0,,
,,401608,6813.0,,,,,,,,0.0,,
,,401498,6814.0,,,,,,,,0.0,,
,,401609,6814.0,,,,,,,,0.0,,
,,401664,6815.0,,,,,,,,0.0,,
,,410631,6815.0,,,,,,,,0.0,,
,,411143,6815.0,,,,,,,,0.0,,
,,411414,6815.0,,,,,,,,0.0,,
,,411438,6815.0,,,,,,,,0.0,,
,,411447,6815.0,,,,,,,,0.0,,
,,411455,6815.0,,,,,,,,0.0,,
,,411773,6815.0,,,,,,,,0.0,,
,,402080,6821.0,,,,,,,,0.0,,
,,402080,6822.0,,,,,,,,0.0,,
,,402080,6823.0,,,,,,,,0.0,,
,,402080,6824.0,,,,,,,,0.0,,
,,402057,6826.0,,,,,,,,0.0,,
,,402080,6826.0,,,,,,,,0.0,,
,,401663,6827.0,,,,,,,,0.0,,
,,402140,6827.0,,,,,,,,0.0,,
,,401506,6828.0,,,,,,,,0.0,,
,,401685,6828.0,,,,,,,,0.0,,
,,410777,6828.0,,,,,,,,0.0,,
,,410921,6828.0,,,,,,,,0.0,,
,,401506,6829.0,,,,,,,,0.0,,
,,401685,6829.0,,,,,,,,0.0,,
,,401939,6829.0,,,,,,,,0.0,,
,,410777,6829.0,,,,,,,,0.0,,
,,411837,6829.0,,,,,,,,0.0,,
,,401506,6830.0,,,,,,,,0.0,,
,,401685,6830.0,,,,,,,,0.0,,
,,410777,6830.0,,,,,,,,0.0,,
,,401506,6831.0,,,,,,,,0.0,,
,,401685,6831.0,,,,,,,,0.0,,
,,410777,6831.0,,,,,,,,0.0,,
,,401492,6832.0,,,,,,,,0.0,,
,,401505,6833.0,,,,,,,,0.0,,
,,401670,6833.0,,,,,,,,0.0,,
,,410542,6833.0,,,,,,,,0.0,,
,,411040,6833.0,,,,,,,,0.0,,
,,411041,6833.0,,,,,,,,0.0,,
,,411042,6833.0,,,,,,,,0.0,,
,,401648,6835.0,,,,,,,,0.0,,
,,401649,6836.0,,,,,,,,0.0,,
,,401989,6843.0,,,,,,,,0.0,,
,,410213,6843.0,,,,,,,,0.0,,
,,410451,6843.0,,,,,,,,0.0,,
,,410661,6843.0,,,,,,,,0.0,,
,,410935,6843.0,,,,,,,,0.0,,
,,411179,6843.0,,,,,,,,0.0,,
,,401874,6844.0,,,,,,,,0.0,,
,,401989,6844.0,,,,,,,,0.0,,
,,410084,6844.0,,,,,,,,0.0,,
,,410213,6844.0,,,,,,,,0.0,,
,,410451,6844.0,,,,,,,,0.0,,
,,410661,6844.0,,,,,,,,0.0,,
,,410935,6844.0,,,,,,,,0.0,,
,,411179,6844.0,,,,,,,,0.0,,
,,411628,6844.0,,,,,,,,0.0,,
,,401989,6845.0,,,,,,,,0.0,,
,,410213,6845.0,,,,,,,,0.0,,
,,410451,6845.0,,,,,,,,0.0,,
,,410661,6845.0,,,,,,,,0.0,,
,,410935,6845.0,,,,,,,,0.0,,
,,411179,6845.0,,,,,,,,0.0,,
,,411628,6845.0,,,,,,,,0.0,,
,,412066,6845.0,,,,,,,,0.0,,
,,401874,6846.0,,,,,,,,0.0,,
,,401989,6846.0,,,,,,,,0.0,,
,,410084,6846.0,,,,,,,,0.0,,
,,410213,6846.0,,,,,,,,0.0,,
,,410451,6846.0,,,,,,,,0.0,,
,,410661,6846.0,,,,,,,,0.0,,
,,401874,6847.0,,,,,,,,0.0,,
,,401989,6847.0,,,,,,,,0.0,,
,,410084,6847.0,,,,,,,,0.0,,
,,410213,6847.0,,,,,,,,0.0,,
,,410451,6847.0,,,,,,,,0.0,,
,,410661,6847.0,,,,,,,,0.0,,
,,401989,6848.0,,,,,,,,0.0,,
,,410084,6848.0,,,,,,,,0.0,,
,,410213,6848.0,,,,,,,,0.0,,
,,410451,6848.0,,,,,,,,0.0,,
,,410661,6848.0,,,,,,,,0.0,,
,,411397,6848.0,,,,,,,,0.0,,
,,412059,6848.0,,,,,,,,0.0,,
,,401989,6849.0,,,,,,,,0.0,,
,,410084,6849.0,,,,,,,,0.0,,
,,410213,6849.0,,,,,,,,0.0,,
,,410451,6849.0,,,,,,,,0.0,,
,,410661,6849.0,,,,,,,,0.0,,
,,411397,6849.0,,,,,,,,0.0,,
,,401989,6850.0,,,,,,,,0.0,,
,,410084,6850.0,,,,,,,,0.0,,
,,410213,6850.0,,,,,,,,0.0,,
,,410451,6850.0,,,,,,,,0.0,,
,,410661,6850.0,,,,,,,,0.0,,
,,411397,6850.0,,,,,,,,0.0,,
,,412059,6850.0,,,,,,,,0.0,,
,,401989,6851.0,,,,,,,,0.0,,
,,410451,6851.0,,,,,,,,0.0,,
,,401989,6852.0,,,,,,,,0.0,,
,,410451,6852.0,,,,,,,,0.0,,
,,401639,6858.0,,,,,,,,0.0,,
,,411623,6858.0,,,,,,,,0.0,,
,,401639,6859.0,,,,,,,,0.0,,
,,411623,6859.0,,,,,,,,0.0,,
,,401639,6860.0,,,,,,,,0.0,,
,,411623,6860.0,,,,,,,,0.0,,
,,401639,6861.0,,,,,,,,0.0,,
,,401639,6862.0,,,,,,,,0.0,,
,,401639,6863.0,,,,,,,,0.0,,
,,401636,6864.0,,,,,,,,0.0,,
,,410462,6864.0,,,,,,,,0.0,,
,,412067,6864.0,,,,,,,,0.0,,
,,420067,6864.0,,,,,,,,0.0,,
,,401636,6865.0,,,,,,,,0.0,,
,,410462,6865.0,,,,,,,,0.0,,
,,412067,6865.0,,,,,,,,0.0,,
,,412129,6865.0,,,,,,,,0.0,,
,,420067,6865.0,,,,,,,,0.0,,
,,401636,6866.0,,,,,,,,0.0,,
,,410462,6866.0,,,,,,,,0.0,,
,,412067,6866.0,,,,,,,,0.0,,
,,412130,6866.0,,,,,,,,0.0,,
,,401636,6867.0,,,,,,,,0.0,,
,,401636,6868.0,,,,,,,,0.0,,
,,401636,6869.0,,,,,,,,0.0,,
,,410775,6870.0,,,,,,,,0.0,,
,,411848,6870.0,,,,,,,,0.0,,
,,421356,6870.0,,,,,,,,0.0,,
,,410378,6871.0,,,,,,,,0.0,,
,,410775,6871.0,,,,,,,,0.0,,
,,411545,6871.0,,,,,,,,0.0,,
,,411739,6871.0,,,,,,,,0.0,,
,,411848,6871.0,,,,,,,,0.0,,
,,412030,6871.0,,,,,,,,0.0,,
,,412441,6871.0,,,,,,,,0.0,,
,,412561,6871.0,,,,,,,,0.0,,
,,412592,6871.0,,,,,,,,0.0,,
,,420314,6871.0,,,,,,,,0.0,,
,,420491,6871.0,,,,,,,,0.0,,
,,420673,6871.0,,,,,,,,0.0,,
,,420985,6871.0,,,,,,,,0.0,,
,,421135,6871.0,,,,,,,,0.0,,
,,421356,6871.0,,,,,,,,0.0,,
,,421520,6871.0,,,,,,,,0.0,,
,,421527,6871.0,,,,,,,,0.0,,
,,410775,6872.0,,,,,,,,0.0,,
,,411848,6872.0,,,,,,,,0.0,,
,,421356,6872.0,,,,,,,,0.0,,
,,410775,6873.0,,,,,,,,0.0,,
,,411848,6873.0,,,,,,,,0.0,,
,,420250,6873.0,,,,,,,,0.0,,
,,421356,6873.0,,,,,,,,0.0,,
,,410775,6874.0,,,,,,,,0.0,,
,,401959,6875.0,,,,,,,,0.0,,
,,401959,6876.0,,,,,,,,0.0,,
,,410295,6876.0,,,,,,,,0.0,,
,,401959,6877.0,,,,,,,,0.0,,
,,410510,6877.0,,,,,,,,0.0,,
,,401555,6878.0,,,,,,,,0.0,,
,,410194,6878.0,,,,,,,,0.0,,
,,402052,6878.0,,,,,,,,0.0,,
,,412111,6878.0,,,,,,,,0.0,,
,,420179,6878.0,,,,,,,,0.0,,
,,401555,6879.0,,,,,,,,0.0,,
,,402052,6879.0,,,,,,,,0.0,,
,,420646,6879.0,,,,,,,,0.0,,
,,401556,6880.0,,,,,,,,0.0,,
,,410351,6881.0,,,,,,,,0.0,,
,,401660,6891.0,,,,,,,,0.0,,
,,401562,6895.0,,,,,,,,0.0,,
,,401590,6896.0,,,,,,,,0.0,,
,,410319,6896.0,,,,,,,,0.0,,
,,410732,6896.0,,,,,,,,0.0,,
,,410830,6896.0,,,,,,,,0.0,,
,,411232,6896.0,,,,,,,,0.0,,
,,411369,6896.0,,,,,,,,0.0,,
,,411489,6896.0,,,,,,,,0.0,,
,,411510,6896.0,,,,,,,,0.0,,
,,411702,6896.0,,,,,,,,0.0,,
,,411993,6896.0,,,,,,,,0.0,,
,,412217,6896.0,,,,,,,,0.0,,
,,412302,6896.0,,,,,,,,0.0,,
,,412307,6896.0,,,,,,,,0.0,,
,,412408,6896.0,,,,,,,,0.0,,
,,420154,6896.0,,,,,,,,0.0,,
,,420870,6896.0,,,,,,,,0.0,,
,,421102,6896.0,,,,,,,,0.0,,
,,421129,6896.0,,,,,,,,0.0,,
,,420690,6896.0,,,,,,,,0.0,,
,,421314,6896.0,,,,,,,,0.0,,
,,421318,6896.0,,,,,,,,0.0,,
,,401563,6922.0,,,,,,,,0.0,,
,,401854,6922.0,,,,,,,,0.0,,
,,411017,6922.0,,,,,,,,0.0,,
,,401563,6923.0,,,,,,,,0.0,,
,,401854,6923.0,,,,,,,,0.0,,
,,411017,6923.0,,,,,,,,0.0,,
,,401583,6924.0,,,,,,,,0.0,,
,,401583,6925.0,,,,,,,,0.0,,
,,401599,6927.0,,,,,,,,0.0,,
,,401599,6928.0,,,,,,,,0.0,,
,,401599,6929.0,,,,,,,,0.0,,
,,401492,6930.0,,,,,,,,0.0,,
,,401778,6930.0,,,,,,,,0.0,,
,,401662,6931.0,,,,,,,,0.0,,
,,410373,6931.0,,,,,,,,0.0,,
,,411412,6931.0,,,,,,,,0.0,,
,,410026,6932.0,,,,,,,,0.0,,
,,401641,6939.0,,,,,,,,0.0,,
,,401592,6940.0,,,,,,,,0.0,,
,,402132,6940.0,,,,,,,,0.0,,
,,401592,6941.0,,,,,,,,0.0,,
,,401864,6941.0,,,,,,,,0.0,,
,,402132,6941.0,,,,,,,,0.0,,
,,401601,6942.0,,,,,,,,0.0,,
,,410020,6942.0,,,,,,,,0.0,,
,,401600,6943.0,,,,,,,,0.0,,
,,401664,6944.0,,,,,,,,0.0,,
,,411414,6944.0,,,,,,,,0.0,,
,,420610,6944.0,,,,,,,,0.0,,
,,421427,6944.0,,,,,,,,0.0,,
,,401592,6945.0,,,,,,,,0.0,,
,,401592,6946.0,,,,,,,,0.0,,
,,401865,6946.0,,,,,,,,0.0,,
,,411653,6946.0,,,,,,,,0.0,,
,,401803,6952.0,,,,,,,,0.0,,
,,410612,6952.0,,,,,,,,0.0,,
,,401803,6953.0,,,,,,,,0.0,,
,,410612,6953.0,,,,,,,,0.0,,
,,401803,6954.0,,,,,,,,0.0,,
,,410612,6954.0,,,,,,,,0.0,,
,,401803,6955.0,,,,,,,,0.0,,
,,410612,6955.0,,,,,,,,0.0,,
,,401598,6956.0,,,,,,,,0.0,,
,,401728,6957.0,,,,,,,,0.0,,
,,410297,6957.0,,,,,,,,0.0,,
,,401490,6958.0,,,,,,,,0.0,,
,,402051,6958.0,,,,,,,,0.0,,
,,410095,6958.0,,,,,,,,0.0,,
,,410436,6958.0,,,,,,,,0.0,,
,,410599,6958.0,,,,,,,,0.0,,
,,401607,6959.0,,,,,,,,0.0,,
,,401482,6960.0,,,,,,,,0.0,,
,,401953,6960.0,,,,,,,,0.0,,
,,401482,6961.0,,,,,,,,0.0,,
,,401953,6961.0,,,,,,,,0.0,,
,,401482,6962.0,,,,,,,,0.0,,
,,401501,6963.0,,,,,,,,0.0,,
,,401736,6964.0,,,,,,,,0.0,,
,,401705,6964.0,,,,,,,,0.0,,
,,410194,6966.0,,,,,,,,0.0,,
,,402052,6966.0,,,,,,,,0.0,,
,,410300,6971.0,,,,,,,,0.0,,
,,410300,6972.0,,,,,,,,0.0,,
,,401623,6976.0,,,,,,,,0.0,,
,,401623,6977.0,,,,,,,,0.0,,
,,401623,6979.0,,,,,,,,0.0,,
,,401625,6980.0,,,,,,,,0.0,,
,,401992,6980.0,,,,,,,,0.0,,
,,410452,6980.0,,,,,,,,0.0,,
,,410482,6980.0,,,,,,,,0.0,,
,,410664,6980.0,,,,,,,,0.0,,
,,411626,6980.0,,,,,,,,0.0,,
,,401625,6981.0,,,,,,,,0.0,,
,,401992,6981.0,,,,,,,,0.0,,
,,410452,6981.0,,,,,,,,0.0,,
,,410483,6981.0,,,,,,,,0.0,,
,,410664,6981.0,,,,,,,,0.0,,
,,411626,6981.0,,,,,,,,0.0,,
,,401625,6982.0,,,,,,,,0.0,,
,,401992,6982.0,,,,,,,,0.0,,
,,410452,6982.0,,,,,,,,0.0,,
,,410664,6982.0,,,,,,,,0.0,,
,,411626,6982.0,,,,,,,,0.0,,
,,401636,6983.0,,,,,,,,0.0,,
,,410930,6983.0,,,,,,,,0.0,,
,,412067,6983.0,,,,,,,,0.0,,
,,412128,6983.0,,,,,,,,0.0,,
,,401636,6984.0,,,,,,,,0.0,,
,,410930,6984.0,,,,,,,,0.0,,
,,412067,6984.0,,,,,,,,0.0,,
,,412129,6984.0,,,,,,,,0.0,,
,,401636,6985.0,,,,,,,,0.0,,
,,410930,6985.0,,,,,,,,0.0,,
,,412067,6985.0,,,,,,,,0.0,,
,,412130,6985.0,,,,,,,,0.0,,
,,401647,6986.0,,,,,,,,0.0,,
,,402147,6986.0,,,,,,,,0.0,,
,,410098,6986.0,,,,,,,,0.0,,
,,410244,6986.0,,,,,,,,0.0,,
,,410525,6986.0,,,,,,,,0.0,,
,,410797,6986.0,,,,,,,,0.0,,
,,410808,6986.0,,,,,,,,0.0,,
,,410820,6986.0,,,,,,,,0.0,,
,,411264,6986.0,,,,,,,,0.0,,
,,410970,6986.0,,,,,,,,0.0,,
,,411472,6986.0,,,,,,,,0.0,,
,,411908,6986.0,,,,,,,,0.0,,
,,412290,6986.0,,,,,,,,0.0,,
,,412491,6986.0,,,,,,,,0.0,,
,,412527,6986.0,,,,,,,,0.0,,
,,420343,6986.0,,,,,,,,0.0,,
,,420560,6986.0,,,,,,,,0.0,,
,,401639,6987.0,,,,,,,,0.0,,
,,410659,6987.0,,,,,,,,0.0,,
,,412068,6987.0,,,,,,,,0.0,,
,,401876,6988.0,,,,,,,,0.0,,
,,401639,6988.0,,,,,,,,0.0,,
,,410659,6988.0,,,,,,,,0.0,,
,,412068,6988.0,,,,,,,,0.0,,
,,401639,6989.0,,,,,,,,0.0,,
,,410659,6989.0,,,,,,,,0.0,,
,,401844,6991.0,,,,,,,,0.0,,
,,401729,6992.0,,,,,,,,0.0,,
,,410511,6992.0,,,,,,,,0.0,,
,,411916,6992.0,,,,,,,,0.0,,
,,420765,6992.0,,,,,,,,0.0,,
,,401844,6993.0,,,,,,,,0.0,,
,,402120,6993.0,,,,,,,,0.0,,
,,401408,6994.0,,,,,,,,0.0,,
,,411430,6994.0,,,,,,,,0.0,,
,,401656,7005.0,,,,,,,,0.0,,
,,401656,7006.0,,,,,,,,0.0,,
,,401656,7007.0,,,,,,,,0.0,,
,,412633,7007.0,,,,,,,,0.0,,
,,421326,7007.0,,,,,,,,0.0,,
,,401549,7008.0,,,,,,,,0.0,,
,,401826,7008.0,,,,,,,,0.0,,
,,410164,7008.0,,,,,,,,0.0,,
,,401685,7009.0,,,,,,,,0.0,,
,,410777,7009.0,,,,,,,,0.0,,
,,401685,7010.0,,,,,,,,0.0,,
,,410777,7010.0,,,,,,,,0.0,,
,,401737,7011.0,,,,,,,,0.0,,
,,401737,7012.0,,,,,,,,0.0,,
,,401734,7013.0,,,,,,,,0.0,,
,,402091,7013.0,,,,,,,,0.0,,
,,410363,7013.0,,,,,,,,0.0,,
,,410390,7013.0,,,,,,,,0.0,,
,,411025,7013.0,,,,,,,,0.0,,
,,411420,7013.0,,,,,,,,0.0,,
,,412004,7013.0,,,,,,,,0.0,,
,,412348,7013.0,,,,,,,,0.0,,
,,420239,7013.0,,,,,,,,0.0,,
,,412342,7013.0,,,,,,,,0.0,,
,,412345,7013.0,,,,,,,,0.0,,
,,420686,7013.0,,,,,,,,0.0,,
,,420873,7013.0,,,,,,,,0.0,,
,,421038,7013.0,,,,,,,,0.0,,
,,421095,7013.0,,,,,,,,0.0,,
,,421125,7013.0,,,,,,,,0.0,,
,,401726,7014.0,,,,,,,,0.0,,
,,401706,7015.0,,,,,,,,0.0,,
,,410031,7015.0,,,,,,,,0.0,,
,,411255,7015.0,,,,,,,,0.0,,
,,411841,7015.0,,,,,,,,0.0,,
,,412244,7015.0,,,,,,,,0.0,,
,,412403,7015.0,,,,,,,,0.0,,
,,401706,7016.0,,,,,,,,0.0,,
,,410031,7016.0,,,,,,,,0.0,,
,,401706,7017.0,,,,,,,,0.0,,
,,410031,7017.0,,,,,,,,0.0,,
,,410580,7017.0,,,,,,,,0.0,,
,,412244,7017.0,,,,,,,,0.0,,
,,401706,7018.0,,,,,,,,0.0,,
,,410031,7018.0,,,,,,,,0.0,,
,,410580,7018.0,,,,,,,,0.0,,
,,401706,7019.0,,,,,,,,0.0,,
,,410031,7019.0,,,,,,,,0.0,,
,,411255,7019.0,,,,,,,,0.0,,
,,412244,7019.0,,,,,,,,0.0,,
,,401706,7020.0,,,,,,,,0.0,,
,,410031,7020.0,,,,,,,,0.0,,
,,410580,7020.0,,,,,,,,0.0,,
,,411841,7020.0,,,,,,,,0.0,,
,,412244,7020.0,,,,,,,,0.0,,
,,401706,7021.0,,,,,,,,0.0,,
,,410031,7021.0,,,,,,,,0.0,,
,,410580,7021.0,,,,,,,,0.0,,
,,412244,7021.0,,,,,,,,0.0,,
,,412403,7021.0,,,,,,,,0.0,,
,,401706,7022.0,,,,,,,,0.0,,
,,410031,7022.0,,,,,,,,0.0,,
,,411255,7022.0,,,,,,,,0.0,,
,,412244,7022.0,,,,,,,,0.0,,
,,420596,7022.0,,,,,,,,0.0,,
,,401706,7023.0,,,,,,,,0.0,,
,,410031,7023.0,,,,,,,,0.0,,
,,410419,7023.0,,,,,,,,0.0,,
,,401712,7024.0,,,,,,,,0.0,,
,,401810,7025.0,,,,,,,,0.0,,
,,401165,7025.0,,,,,,,,0.0,,
,,401749,7025.0,,,,,,,,0.0,,
,,411050,7025.0,,,,,,,,0.0,,
,,411238,7025.0,,,,,,,,0.0,,
,,411339,7025.0,,,,,,,,0.0,,
,,411344,7025.0,,,,,,,,0.0,,
,,401810,7026.0,,,,,,,,0.0,,
,,401165,7026.0,,,,,,,,0.0,,
,,401749,7026.0,,,,,,,,0.0,,
,,401733,7027.0,,,,,,,,0.0,,
,,401793,7032.0,,,,,,,,0.0,,
,,401793,7033.0,,,,,,,,0.0,,
,,401792,7035.0,,,,,,,,0.0,,
,,401794,7036.0,,,,,,,,0.0,,
,,401792,7038.0,,,,,,,,0.0,,
,,401793,7040.0,,,,,,,,0.0,,
,,401793,7042.0,,,,,,,,0.0,,
,,401792,7044.0,,,,,,,,0.0,,
,,401928,7052.0,,,,,,,,0.0,,
,,401928,7053.0,,,,,,,,0.0,,
,,401744,7054.0,,,,,,,,0.0,,
,,410550,7054.0,,,,,,,,0.0,,
,,410623,7054.0,,,,,,,,0.0,,
,,410955,7054.0,,,,,,,,0.0,,
,,401744,7055.0,,,,,,,,0.0,,
,,410550,7055.0,,,,,,,,0.0,,
,,410623,7055.0,,,,,,,,0.0,,
,,410955,7055.0,,,,,,,,0.0,,
,,401920,7056.0,,,,,,,,0.0,,
