Date,Customer,Job #,Item,AQL Shift,Inspection Station (Gluer),Total Pieces,Defect Code,Defect Description,Defective Samples,Total Samples,Total Estimated Defective,Department of Origin,Machine of Origin
10/28/2021,Innerworkings,411779,8502,1,9,300,G2,Excess Glue,2,20,30,FINISHING ,GLUER #9 OMEGA 
10/28/2021,Innerworkings,411779,8502,1,9,300,G2,Excess Glue,2,20,30,FINISHING ,GLUER #9 OMEGA 
10/28/2021,Innerworkings,411779,8502,1,9,300,G2,Excess Glue,4,20,60,FINISHING ,GLUER #9 OMEGA 
10/28/2021,Innerworkings,411779,8502,1,9,300,G2,Excess Glue,2,20,30,FINISHING ,GLUER #9 OMEGA 
10/28/2021,Innerworkings,411779,8502,1,9,300,G2,Excess Glue,2,20,30,FINISHING ,GLUER #9 OMEGA 
10/28/2021,Innerworkings,411779,8502,1,9,300,G2,Excess Glue,2,20,30,FINISHING ,GLUER #9 OMEGA 
10/28/2021,Titleist,412031,6726,1,2,300,P1,Color Variation,10,20,150,PRINTING ,#N/A
10/28/2021,Titleist,412031,6726,1,2,300,P1,Color Variation,12,20,180,PRINTING ,#N/A
10/28/2021,Titleist,412031,6726,1,2,300,P1,Color Variation,12,20,180,PRINTING ,#N/A
10/28/2021,Titleist,412031,6726,1,2,300,P1,Color Variation,6,20,90,PRINTING ,#N/A
10/28/2021,Titleist,412031,6726,1,2,300,P1,Color Variation,9,20,135,PRINTING ,#N/A
10/28/2021,Innerworkings,411780,8194,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
10/28/2021,Innerworkings,411780,8194,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
10/28/2021,Innerworkings,411780,8194,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
10/28/2021,Titleist,411832,8388,1,2,300,P8,Dryup,15,20,225,PRINTING ,KBA RAPIDA130 P3 
10/28/2021,Titleist,411832,8388,1,2,300,P8,Dryup,9,20,135,PRINTING ,KBA RAPIDA130 P3 
10/28/2021,Titleist,411832,8388,1,2,300,P8,Dryup,7,20,105,PRINTING ,KBA RAPIDA130 P3 
10/28/2021,Titleist,411832,8393,1,4,900,P1,Color Variation,15,32,422,PRINTING ,KBA RAPIDA130 P3 
10/28/2021,Perricone,411903,2070,1,10,700,P1,Color Variation,5,32,109,PRINTING ,KBA Rapida 106 P1 
10/29/2021,Titleist,412037,6726,1,2,300,P1,Color Variation,6,20,90,PRINTING ,KBA RAPIDA130 P3 
10/29/2021,Titleist,412037,6726,1,2,300,P1,Color Variation,4,20,60,PRINTING ,KBA RAPIDA130 P3 
10/29/2021,Titleist,412037,6726,1,2,300,P1,Color Variation,7,20,105,PRINTING ,KBA RAPIDA130 P3 
10/29/2021,Titleist,412037,6726,1,2,300,P1,Color Variation,5,20,75,PRINTING ,KBA RAPIDA130 P3 
10/29/2021,Titleist,412037,6726,1,2,300,P1,Color Variation,6,20,90,PRINTING ,KBA RAPIDA130 P3 
10/29/2021,Titleist,412037,6726,1,2,300,P1,Color Variation,5,20,75,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,411834,8600,1,2,300,P5,Hickies,9,20,135,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,411834,8600,1,2,300,P5,Hickies,15,20,225,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,411834,8600,1,2,300,P5,Hickies,12,20,180,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,411834,8600,1,2,300,P5,Hickies,6,20,90,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,411834,8600,1,2,300,P5,Hickies,10,20,150,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Perricone,411910,3749,1,8,800,G2,Excess Glue,32,32,800,FINISHING ,GLUER #8 BOBST 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,4,32,100,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,5,32,125,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,8137,1,8,800,D11,Tearing,8,32,200,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,32,32,800,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,32,32,800,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,32,32,800,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,9,32,225,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5911,1,8,800,D11,Tearing,32,32,800,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,9,32,225,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,10,32,250,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,5,32,125,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,5,32,125,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,5,32,125,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,9,32,225,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,4,32,100,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,6,32,150,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,775,1,8,800,D11,Tearing,7,32,175,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5017,1,8,800,D11,Tearing,4,20,160,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5017,1,8,800,D11,Tearing,5,20,200,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5017,1,8,800,D11,Tearing,6,20,240,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5017,1,8,800,D11,Tearing,7,20,280,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5017,1,8,800,D11,Tearing,10,20,400,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,5017,1,8,800,D11,Tearing,5,20,200,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,5,20,75,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,7,20,105,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,4,20,60,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,4,20,60,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,4,20,60,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,4,20,60,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Innerworkings,411780,7883,1,9,300,G2,Excess Glue,6,20,90,FINISHING ,GLUER #9 OMEGA 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,20,32,563,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,10,32,281,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,13,32,366,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,9,32,253,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,12,32,338,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,10,32,281,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,15,32,422,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,24,32,675,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,9,32,253,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,22,32,619,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,11,32,309,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,15,32,422,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,20,32,563,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6727,1,4,900,P1,Color Variation,25,32,703,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,15,32,422,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,15,32,422,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,12,32,338,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,9,32,253,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,6,32,169,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,11,32,309,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,7,32,197,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Titleist,412037,6455,1,4,900,P1,Color Variation,10,32,281,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Perricone,411910,787,1,8,800,G3,Insufficient Glue,10,32,250,FINISHING ,GLUER #8 BOBST 
11/1/2021,Perricone,411910,787,1,8,800,G3,Insufficient Glue,9,32,225,FINISHING ,GLUER #8 BOBST 
11/1/2021,Perricone,411910,787,1,8,800,G3,Insufficient Glue,9,32,225,FINISHING ,GLUER #8 BOBST 
11/1/2021,Perricone,411910,787,1,8,800,G3,Insufficient Glue,9,32,225,FINISHING ,GLUER #8 BOBST 
11/1/2021,Perricone,411910,787,1,8,800,D11,Tearing,0,32,0,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,787,1,8,800,D11,Tearing,0,32,0,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,787,1,8,800,D11,Tearing,0,32,0,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Perricone,411910,787,1,8,800,D11,Tearing,0,32,0,DIE CUTTING ,Bobst 106 DC1 
11/1/2021,Estee,411576,7889,1,10,800,G2,Excess Glue,5,32,125,FINISHING ,GLUER #10 OMEGA 
11/1/2021,Estee,411576,7889,1,10,800,G2,Excess Glue,6,32,150,FINISHING ,GLUER #10 OMEGA 
11/1/2021,Estee,411576,7889,1,10,800,G2,Excess Glue,4,32,100,FINISHING ,GLUER #10 OMEGA 
11/1/2021,Estee,411576,7889,1,10,800,G2,Excess Glue,5,32,125,FINISHING ,GLUER #10 OMEGA 
11/1/2021,Estee,411576,7889,1,10,800,P4,Hickies,5,32,125,PRINTING ,KBA RAPIDA130 P3 
11/1/2021,Estee,411576,7889,1,10,800,P4,Hickies,5,32,125,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,Estee,411577,7282,2,9,600,P8,Dryup,10,32,188,PRINTING ,KBA RAPIDA130 P3 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,9,20,248,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,15,20,413,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,7,20,193,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,12,20,330,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,8,20,220,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,6,20,165,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,15,20,413,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,10,20,275,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,5,20,138,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,8,20,220,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,10,20,275,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,7,20,193,PRINTING ,KBA Rapida 106 P1 
11/2/2021,PTR,411655,8744,1,8,550,P1,Color Variation,12,20,330,PRINTING ,KBA Rapida 106 P1 
11/3/2021,Parlux,411446,8406,1,8,1000,G6,Rubbing/Scratches ,15,32,469,FINISHING ,GLUER #8 BOBST 
11/3/2021,Parlux,411446,8406,1,8,1000,G6,Rubbing/Scratches ,9,32,281,FINISHING ,GLUER #8 BOBST 
11/3/2021,Parlux,411446,8406,1,8,1000,G6,Rubbing/Scratches ,6,32,188,FINISHING ,GLUER #8 BOBST 
11/3/2021,Parlux,411446,8406,1,8,1000,G6,Rubbing/Scratches ,8,32,250,FINISHING ,GLUER #8 BOBST 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,KIK,411320,8630,2,7,700,D7,Cutting,20,32,438,DIE CUTTING ,Bobst 106 DC1 
11/3/2021,Estee,411576,7889,1,10,800,D7,Cutting,5,32,125,DIE CUTTING ,BOBST 130ER DC3 
11/3/2021,Estee,411576,7889,1,10,800,D7,Cutting,6,32,150,DIE CUTTING ,BOBST 130ER DC3 
11/3/2021,Estee,411576,7889,1,10,800,D7,Cutting,6,32,150,DIE CUTTING ,BOBST 130ER DC3 
11/3/2021,Estee,411576,7889,1,10,800,D7,Cutting,8,32,200,DIE CUTTING ,BOBST 130ER DC3 
11/3/2021,Estee,411576,7889,1,10,800,D7,Cutting,8,32,200,DIE CUTTING ,BOBST 130ER DC3 
11/4/2021,KIK,411320,8630,1,7,700,G2,Excess Glue,5,20,175,FINISHING ,GLUER #7 BOBST 
11/4/2021,Aidance,411747,7200,1,6,1575,P8,Dryup,20,50,630,PRINTING ,KBA Rapida 106 P1 
11/4/2021,Aidance,411747,7200,1,6,1575,P8,Dryup,15,50,473,PRINTING ,KBA Rapida 106 P1 
11/4/2021,Aidance,411747,7200,1,6,1575,P8,Dryup,30,50,945,PRINTING ,KBA Rapida 106 P1 
11/4/2021,Aidance,411747,7200,1,6,1575,G13,Seepage,25,50,788,FINISHING ,GLUER #8 BOBST 
11/5/2021,Estee,411962,8583,1,9,900,G13,Seepage,8,32,225,FINISHING ,GLUER #9 OMEGA 
11/5/2021,Mary Kay,411809,7173,1,10,1500,P1,Color Variation,50,50,1500,PRINTING ,KBA RAPIDA130 P3 
11/5/2021,Mary Kay,411809,7173,1,10,1500,P1,Color Variation,50,50,1500,PRINTING ,KBA RAPIDA130 P3 
11/5/2021,Mary Kay,411809,7173,1,10,1500,P7,Missing Coating,0,50,0,PRINTING ,KBA RAPIDA130 P3 
11/5/2021,Mary Kay,411809,7173,1,10,1500,P7,Missing Coating,0,50,0,PRINTING ,KBA RAPIDA130 P3 
11/8/2021,Innerworkings,411960,8010,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
11/8/2021,Innerworkings,411960,8010,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
11/8/2021,Innerworkings,411960,8010,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
11/8/2021,Innerworkings,411960,8010,2,9,300,P10,Water Mark,20,20,300,PRINTING ,KBA Rapida 106 P1 
11/8/2021,Innerworkings,411960,8010,2,9,300,D7,Cracking,20,20,300,DIE CUTTING ,Bobst 106 DC1 
11/8/2021,Innerworkings,411960,8010,2,9,300,D7,Cracking,20,20,300,DIE CUTTING ,Bobst 106 DC1 
11/8/2021,Innerworkings,411960,8010,2,9,300,D7,Cracking,20,20,300,DIE CUTTING ,Bobst 106 DC1 
11/8/2021,Titleist,411721,8620,1,5,3000,G2,Excess Glue,16,50,960,FINISHING ,GLUER #5 6FX 
11/8/2021,Titleist,411721,8620,1,5,3000,G2,Excess Glue,10,50,600,FINISHING ,GLUER #5 6FX 
11/8/2021,PTR,411916,8668,1,6,1500,P1,Color Variation,16,50,480,PRINTING ,KBA Rapida 106 P1 
11/8/2021,PTR,411916,8668,1,6,1500,P1,Color Variation,10,50,300,PRINTING ,KBA Rapida 106 P1 
11/8/2021,PTR,411916,8668,1,6,1500,P1,Color Variation,20,50,600,PRINTING ,KBA Rapida 106 P1 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,4,20,60,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,4,20,60,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,3,20,45,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,6,20,90,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,3,20,45,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,4,20,60,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,412059,6849,1,2,300,G5,Belt marks,4,20,60,FINISHING ,GLUER #4 Omega 
11/9/2021,Titleist,411722,8614,1,5,900,P1,Color Variation,7,32,197,PRINTING ,KBA Rapida 106 P1 
11/9/2021,Titleist,411722,8614,1,5,900,P1,Color Variation,15,32,422,PRINTING ,KBA Rapida 106 P1 
11/9/2021,Titleist,411722,8614,1,5,900,P1,Color Variation,9,32,253,PRINTING ,KBA Rapida 106 P1 
11/9/2021,Titleist,411722,8614,1,5,900,P1,Color Variation,20,32,563,PRINTING ,KBA Rapida 106 P1 
11/9/2021,Titleist,411722,8614,1,5,900,P1,Color Variation,12,32,338,PRINTING ,KBA Rapida 106 P1 
