Item,Job #
3867,402138
3867,410634
3867,410894
3867,411413
3867,411774
3867,412120
3867,420184
3867,420355
3867,420549
3867,420608
3867,421429
3873,390659
3874,390735
3875,390742
3875,390756
3875,390851
3875,390739
3875,391132
3875,391511
3875,391512
3875,391513
3875,391559
3875,391560
3875,391248
3875,391830
3875,391832
3875,391834
3875,391561
3875,392441
3875,400050
3875,400605
3875,400885
3875,401080
3875,401095
3875,401097
3875,401160
3875,401164
3875,401748
3875,401809
3875,402070
3875,410208
3876,390742
3876,390739
3876,391132
3876,391511
3876,391512
3876,391513
3876,391559
3876,391560
3876,391248
3876,391830
3876,391832
3876,391834
3876,392104
3876,391561
3876,392441
3876,400050
3876,400852
3876,400885
3876,401093
3876,401095
3876,401097
3876,401160
3876,401164
3876,401162
3876,401748
3876,401809
3876,401917
3876,402070
3876,410049
3876,410208
3876,410426
3877,390742
3877,390756
3877,390851
3877,390739
3877,391132
3877,391511
3877,391512
3877,391513
3877,391559
3877,391560
3877,391248
3877,391830
3877,391832
3877,391834
3877,392104
3877,391561
3877,392441
3877,400050
3877,400605
3877,400885
3877,401093
3877,401095
3877,401097
3877,401160
3877,401164
3877,401748
3877,401809
3879,390742
3879,390756
3879,390851
3879,391132
3879,391452
3879,391511
3879,391512
3879,391513
3879,391559
3879,391560
3879,391248
3879,391830
3879,391832
3879,392105
3879,400048
3879,400050
3879,400885
3879,401093
3879,401095
3879,401097
3880,390742
3880,390756
3880,390851
3880,391132
3880,391452
3880,391511
3880,391512
3880,391513
3880,391559
3880,391560
3880,391248
3880,391830
3880,391832
3880,391834
3880,391561
3880,400048
3880,400050
3880,400852
3880,400885
3880,401093
3880,401095
3880,401097
3880,401160
3881,390742
3881,391132
3881,391511
3881,391512
3881,391513
3881,391559
3881,391248
3881,391830
3881,391834
3881,392105
3881,391561
3881,400050
3881,400605
3881,400885
3881,401093
3881,401095
3881,401097
3881,401160
3882,390879
3882,391492
3882,401296
3882,401821
3882,410320
3882,420180
3883,390874
3883,401296
3883,401821
3883,410141
3883,410310
3884,390874
3884,391955
3884,401297
3884,401822
3884,401823
3884,410141
3884,410494
3884,410730
3884,410827
3884,412357
3884,420416
3885,390874
3885,391352
3885,401297
3885,401822
3886,390879
3886,391145
3886,391235
3886,391256
3886,391536
3886,392179
3886,400978
3886,401820
3886,402116
3886,410319
3886,410731
3886,410829
3887,390871
3888,390880
3888,390881
3888,391133
3888,391247
3888,391514
3888,392086
3888,400051
3888,410207
3888,410721
3888,411053
3889,390740
3889,391133
3889,391247
3889,402069
3889,410207
3889,410721
3889,410855
3889,411053
3890,390695
3891,390740
3891,390880
3891,390881
3891,391133
3891,391247
3891,391514
3891,401166
3891,402069
3891,410053
3891,410721
3891,410855
3891,411053
3892,390880
3892,390881
3892,391133
3892,391514
3893,391562
3893,391835
3894,390740
3894,391133
3894,410672
3895,391562
3895,391835
3903,400215
3904,400214
3909,390734
3910,390693
3910,390841
3911,390693
3918,390742
3918,390756
3918,390851
3918,390739
3918,391132
3918,391511
3918,391512
3918,391513
3918,391248
3918,391834
3918,392104
3918,391561
3918,392441
3918,400048
3918,400050
3918,400605
3918,400885
3918,401080
3918,401093
3918,401095
3918,401097
3918,401160
3918,401164
3918,401748
3918,401917
3918,410049
3919,390741
3919,390755
3919,390800
3919,390852
3919,391507
3919,391508
3921,390741
3922,390741
3923,390741
3924,390741
3924,390755
3924,390800
3924,390852
3924,391507
3924,391508
3925,390729
3925,400173
3925,402087
3925,410367
3925,411026
3925,412006
3925,420240
3927,390874
3927,392386
3927,400223
3929,390879
3929,391145
3929,391235
3929,391256
3929,391536
3929,401818
3929,410731
3929,410829
3929,412090
3930,391930
3930,400274
3930,410646
3931,391371
3931,391707
3931,400030
3931,400333
3931,400432
3932,390743
3932,391957
3933,390744
3933,391958
3934,390743
3934,391957
3935,390905
3936,390905
3937,401002
3939,390879
3939,391955
3939,410495
3939,411929
3940,390871
3941,390878
3941,401296
3941,401821
3941,402118
3941,410318
3942,390769
3942,391311
3942,400146
3942,420361
3945,390783
3946,390783
3947,390783
3947,391819
3948,390783
3949,390783
3950,390783
3951,390806
3952,390775
3953,390853
3967,390873
3968,390700
3968,391027
3969,390700
3969,391027
3970,390700
3970,391027
3971,390700
3971,391027
3972,390700
3972,391027
3973,390700
3973,391027
3974,390700
3974,391027
3975,390700
3975,391027
3976,390700
3976,391027
3980,391249
3980,391506
3980,391509
3980,391510
3980,391131
3980,391556
3980,391557
3980,391829
3980,391831
3980,392081
3980,401099
3980,401101
3980,400886
3980,401810
3980,401165
3980,401749
3981,391249
3981,391506
3981,391509
3981,391510
3981,391131
3981,391556
3981,391558
3981,391829
3981,391833
3981,392081
3982,391043
3982,391337
3982,400035
3982,400691
3983,391573
3983,392111
3983,392345
3983,401414
3987,390587
3987,391136
3987,391251
3987,400332
3988,390875
3989,390879
3989,391955
3990,390871
4005,390611
4005,400339
4005,400557
4006,390874
4006,401204
4006,401590
4006,410310
4006,412358
4021,391042
4022,391022
4022,391578
4022,391823
4022,392158
4022,400038
4022,400453
4022,400463
4022,400820
4022,400979
4022,401404
4022,401654
4022,401982
4022,410185
4023,390848
4024,390791
4024,390792
4024,392314
4024,392154
4024,392431
4024,400537
4024,400884
4025,390869
4025,391406
4025,392346
4025,400053
4025,400435
4025,400759
4025,400864
4025,410199
4026,390869
4026,391406
4026,391708
4026,391950
4026,392006
4026,392346
4026,400435
4026,400759
4026,400864
4026,410199
4027,390869
4027,391708
4027,392346
4027,400335
4027,400653
4028,390869
4028,391950
4028,392006
4028,392346
4028,400435
4028,400653
4029,390869
4029,391708
4029,392346
4029,400335
4029,400435
4029,400653
4029,400864
4029,410199
4030,392346
4030,400435
4033,390887
4034,390887
4035,390770
4038,391005
4039,391379
4040,390349
4041,390347
4041,391277
4055,390966
4055,392042
4056,391506
4056,391509
4056,391510
4056,391131
4057,391249
4057,391506
4057,391509
4057,391510
4057,391131
4057,391556
4057,391557
4057,391829
4057,391831
4059,391556
4059,391557
4059,391829
4059,391831
4060,391506
4060,391509
4060,391510
4060,391131
4061,391249
4061,391506
4061,391509
4061,391510
4061,391131
4061,391556
4061,391829
4062,391131
4062,391296
4062,391506
4062,391509
4062,391510
4063,391131
4063,391249
4063,391296
4063,391506
4063,391509
4063,391510
4063,391556
4063,391557
4063,391829
4063,391831
4070,390769
4071,390959
4072,390959
4075,391146
4075,391236
4075,391257
4075,391535
4075,401820
4075,402118
4075,410320
4075,412090
4077,391146
4077,391236
4077,391257
4077,391535
4078,401820
4079,390945
4080,391737
4080,392386
4081,391352
4081,391955
4081,401297
4081,401822
4081,401823
4081,410730
4081,410827
4081,412088
4082,391353
4084,391149
4084,391237
4084,391258
4093,390893
4094,390987
4096,392417
4096,401936
4096,410493
4096,412270
4099,391041
4099,391814
4099,400448
4099,400458
4099,400977
4099,400823
4099,401330
4099,401190
4099,401415
4099,401663
4099,411415
4101,391040
4101,391569
4101,392083
4101,400251
4101,400449
4101,400459
4101,400828
4101,400970
4101,401194
4101,401334
4103,390966
4103,392042
4104,390966
4104,392042
4105,390966
4105,392042
4106,390966
4106,392042
4107,390966
4107,392042
4108,390966
4108,392042
4109,390966
4109,392042
4110,390966
4110,392042
4111,390966
4111,392042
4121,391008
4121,400283
4122,391008
4122,400283
4124,390644
4124,392139
4124,392292
4124,410488
4124,410487
4124,410492
4124,410639
4124,410490
4124,411501
4124,411578
4124,411612
4124,411892
4124,411894
4124,412056
4124,412128
4124,412130
4124,412273
4124,412275
4126,390963
4127,390963
4128,390964
4130,390942
4130,391566
4133,390862
4133,391546
4134,410193
4134,410509
4134,411476
4134,410814
4134,412007
4134,412586
4134,412602
4134,412334
4134,420565
4134,420815
4135,410193
4135,410509
4135,411476
4135,410814
4135,412007
4135,412586
4135,412602
4135,412334
4135,420565
4135,420815
4136,410193
4136,410509
4136,411476
4136,410814
4136,412007
4136,412586
4136,412602
4136,412334
4136,420565
4136,420815
4137,391140
4137,391232
4137,391253
4137,410731
4137,410829
4138,391491
4138,391145
4138,391235
4138,391256
4138,391536
4139,390879
4141,390942
4145,391149
4145,391237
4145,391258
4145,391736
4146,391141
4146,391233
4146,391254
4146,391493
4146,391538
4149,391010
4149,391046
4149,391391
4149,391810
4149,391964
4149,392177
4149,392337
4149,400231
4149,400421
4149,400427
4150,391010
4150,391046
4150,391391
4150,391810
4150,391964
4150,392177
4150,392337
4150,392477
4150,400231
4150,400421
4150,400431
4151,391010
4151,391046
4151,391391
4151,391740
4151,391810
4151,391964
4151,392177
4151,392183
4151,392337
4151,400231
4151,400421
4152,391046
4152,391810
4152,391964
4152,392177
4152,392337
4152,392477
4152,400231
4152,400421
4153,391046
4153,391812
4153,391810
4153,391964
4153,392177
4153,392337
4153,392477
4153,400231
4153,400246
4153,400421
4154,391010
4154,391046
4154,391391
4154,391597
4155,391010
4155,391046
4155,391391
4155,391597
4156,391010
4156,391046
4156,391391
4156,391597
4157,391046
4158,391046
4164,391005
4164,391605
4164,391985
4165,390970
4165,391374
4165,410288
4165,410381
4166,402128
4167,402128
4168,402128
4169,402128
4170,402128
4171,402129
4172,402129
4175,391195
4175,391821
4175,400972
4175,401191
4175,401331
4175,410162
4175,410631
4175,411772
4175,420183
4175,420354
4175,420540
4175,420610
4175,421428
4176,391045
4176,400973
4176,401415
4177,391040
4177,391818
4177,401194
4177,401334
4177,401417
4177,401669
4177,401910
4178,392112
4179,391040
4179,391336
4179,391569
4179,391818
4179,392083
4179,400026
4180,391817
4180,400248
4180,401908
4180,410162
4180,411141
4180,411439
4180,411448
4180,411456
4180,420182
4180,420353
4180,420539
4181,391817
4181,400689
4181,400825
4181,400973
4181,401415
4181,402136
4182,391021
4183,391021
4188,390734
4189,390734
4190,390734
4191,390734
4192,390734
4193,391136
4194,391042
4194,392113
4194,400035
4194,401191
4194,401331
4194,401667
4195,391041
4196,390735
4197,390735
4198,390735
4199,390735
4200,390735
4201,390735
4202,390735
4203,390735
4204,390735
4205,391026
4205,392090
4205,400036
4205,400976
4205,401197
4205,401337
4205,401416
4205,401665
4205,401912
4205,410376
4205,410631
4205,410895
4205,411145
4205,411440
4205,411449
4205,411457
4205,412119
4205,412314
4205,412500
4205,412515
4205,420183
4205,420354
4205,420540
4205,420612
4205,421033
4206,391026
4206,392090
4206,400036
4206,400250
4206,400452
4206,400462
4206,411415
4206,411773
4206,412314
4206,412500
4206,412515
4206,420612
4207,391427
4207,391428
4207,400270
4208,391427
4208,391428
4208,400045
4208,400268
4208,400270
4209,391427
4209,391428
4209,391596
4209,400270
4210,391427
4210,391428
4210,400270
4211,391427
4211,391428
4211,400045
4211,400268
4211,400270
4212,391427
4212,391428
4212,400270
4213,391427
4213,391428
4213,400270
4214,391427
4214,391428
4214,400270
4216,391427
4216,391428
4216,400271
4217,391427
4217,391428
4217,400270
4218,391427
4218,391428
4218,400270
4219,391427
4219,391428
4219,400271
4220,391427
4220,391428
4220,400271
4221,391427
4221,391428
4221,400271
4222,391461
4222,400272
4223,391461
4223,400046
4223,400269
4223,400272
4223,401131
4224,391461
4224,400046
4224,400269
4224,400272
4224,400525
4225,391461
4225,400046
4225,400269
4225,400272
4226,391461
4226,400272
4227,391461
4227,400272
4228,391461
4228,400272
4228,400416
4229,391461
4229,400272
4237,391427
4237,391428
4238,391203
4238,391358
4238,400145
4239,391203
4239,391358
4239,400145
4240,391203
4240,391358
4240,400145
4241,391146
4241,391236
4241,391257
4241,391535
4242,391143
4242,391234
4242,391255
4242,391537
4243,391146
4243,391236
4243,391257
4243,391535
4244,391149
4244,391237
4244,391258
4245,391141
4245,391233
4245,391254
4245,391538
4245,392181
4246,391141
4246,391233
4246,391254
4246,391538
4248,391737
4248,400456
4248,401204
4248,410320
4248,410732
4248,410830
4252,391203
4252,391358
4252,392134
4252,400145
4254,391203
4254,391358
4254,392133
4254,400145
4255,391203
4255,391358
4255,400145
4261,391213
4262,391166
4262,410055
4263,391164
4264,391164
4265,391164
4266,391164
4267,391193
4267,391975
4267,392328
4267,392479
4267,401447
4267,401621
4267,402096
4268,391193
4268,391970
4268,391975
4268,392328
4268,392479
4268,400090
4268,401267
4268,401447
4268,401621
4269,391193
4269,391340
4269,391385
4270,391193
4270,391340
4270,391385
4270,391591
4270,391808
4270,391975
4270,392173
4270,392328
4270,392479
4270,400229
4270,400411
4270,401621
4270,401890
4270,402041
4271,391193
4271,391340
4271,391385
4271,391396
4271,391591
4271,391808
4271,391812
4271,391975
4271,392173
4271,392328
4271,392479
4271,400090
4271,400229
4271,400411
4271,401621
4271,401637
4271,401890
4271,402041
4273,391193
4274,391193
4277,391385
4277,391591
4277,391808
4277,391975
4277,392173
4277,400411
4277,401268
4277,401447
4277,401621
4277,402096
4278,391385
4278,391591
4278,391808
4278,391975
4278,392173
4278,400411
4278,400430
4278,401268
4278,401447
4278,401621
4279,391385
4279,391591
4279,391808
4279,391975
4279,392173
4279,400229
4279,400411
4280,400229
4281,400229
4282,391192
4282,401448
4282,401869
4282,402096
4283,391192
4283,400090
4283,400991
4283,401267
4283,401448
4283,401869
4284,391192
4284,391386
4284,391595
4285,391386
4285,391640
4285,391595
4285,391809
4285,391969
4285,392176
4285,392329
4285,392475
4285,400233
4285,400412
4285,401869
4285,401622
4285,402083
4286,391386
4286,391396
4286,391640
4286,391595
4286,391809
4286,391969
4286,392176
4286,392329
4286,392475
4286,400090
4286,400233
4286,400412
4286,401869
4286,401622
4286,402083
4287,391192
4287,391595
4287,391640
4287,391809
4287,391969
4287,392176
4287,400233
4287,400889
4287,401061
4288,391192
4288,391640
4288,391595
4288,391809
4288,391969
4288,392176
4288,400233
4288,400889
4288,401061
4289,391595
4289,391640
4289,391809
4289,392176
4289,400233
4289,400237
4289,401061
4289,401269
4289,401622
4290,391640
4290,391595
4290,391809
4290,391970
4290,392176
4290,392183
4290,400090
4290,400233
4290,400887
4290,401061
4290,401269
4290,401622
4291,391595
4291,391640
4291,391809
4291,392176
4291,400233
4291,400238
4291,401061
4291,401269
4291,401622
4292,391168
4295,391193
4295,391808
4296,391193
4296,391808
4297,391193
4297,391808
4300,391592
4300,392332
4301,391592
4301,392332
4302,391592
4302,392332
4302,400227
4303,391592
4303,392332
4303,400227
4305,391825
4306,391825
4307,391825
4321,391969
4322,391969
4323,391969
4324,391179
4325,391179
4326,391179
4327,391179
4332,390913
4332,392343
4332,400025
4333,390914
4333,391313
4333,392325
4333,400029
4333,400634
4333,400756
4333,400856
4334,390914
4334,391313
4334,392325
4334,400029
4334,400634
4334,400756
4334,400856
4335,390914
4335,391313
4335,391941
4335,400029
4335,400305
4335,400551
4335,400634
4335,400756
4335,400856
4336,390914
4336,391313
4336,391941
4336,392325
4336,400029
4336,400634
4336,400756
4336,400856
4337,390914
4337,391313
4337,391941
4337,392325
4337,400029
4338,391313
4338,391466
4338,400029
4339,390914
4339,391313
4339,391941
4339,392325
4339,400029
4340,390989
4340,392153
4341,391195
4342,391195
4343,391195
4344,391213
4345,391179
4346,391179
4347,391202
4347,391742
4348,391202
4348,391742
4349,391202
4349,391742
4350,391202
4350,391742
4350,411038
4350,421181
4351,391202
4351,391742
4351,411038
4351,421181
4352,391202
4352,391742
4352,411038
4352,421181
4353,391202
4353,391742
4354,391202
4354,391742
4355,391202
4355,391742
4359,391993
4362,391195
4362,391819
4364,391731
4365,391731
4366,390862
4366,392038
4366,400339
4367,391140
4367,391232
4367,391253
4369,391492
4371,391492
4372,391204
4372,391547
4373,391205
4373,391547
4374,391204
4374,391547
4375,391272
4376,391272
4377,391272
4378,391272
4380,391266
4380,391996
4409,391993
4411,391346
4412,391410
4412,391837
4412,392263
4414,391572
4414,391335
4414,400035
4414,400450
4414,400460
4414,401193
4414,401333
4414,401661
4414,401912
4414,410633
4414,410891
4414,411145
4414,411440
4414,411449
4414,411457
4414,411772
4414,412117
4414,420610
4414,421030
4417,391269
4419,391269
4420,391269
4421,391269
4422,391267
4423,391267
4424,391267
4425,391267
4426,391267
4427,391267
4428,391267
4429,391267
4430,391267
4431,391267
4432,391267
4433,391267
4434,391333
4436,391352
4437,390943
4437,391587
4438,391356
4439,391391
4439,391964
4439,392337
4439,392477
4439,400231
4439,400421
4440,391391
4440,391964
4440,392337
4440,392477
4440,400231
4440,400421
4441,391391
4441,391964
4441,392337
4441,392477
4441,400231
4441,400246
4441,400421
4442,391391
4442,391597
4442,391964
4442,392177
4442,392477
4442,400421
4443,391391
4443,391597
4443,391964
4443,392177
4443,392477
4443,400421
4444,391391
4444,391597
4444,391740
4444,391964
4444,392177
4444,392477
4444,400421
4445,391810
4445,400231
4446,391810
4446,400231
4447,391810
4447,400231
4448,391391
4448,392337
4448,400231
4449,391391
4449,392337
4449,400231
4450,391391
4450,392337
4450,400231
4451,391391
4451,391597
4451,400350
4452,391391
4452,391597
4453,391391
4453,391597
4453,391740
4455,391597
4456,391597
4458,391597
4460,391326
4460,392355
4460,400168
4460,400570
4460,410107
4460,410345
4460,410960
4460,411463
4460,411617
4461,391307
4462,390303
4462,391299
4463,391326
4463,391619
4463,400172
4463,400369
4463,410247
4463,412637
4464,391321
4464,391636
4464,392005
4464,402130
4464,410795
4464,410806
4464,410818
4464,410523
4464,411262
4465,391301
4465,400109
4466,391343
4467,391739
4471,391588
4486,391360
4486,392376
4487,391359
4488,391359
4489,391588
4490,391588
4491,391588
4492,391588
4493,391588
4494,391588
4495,391588
4496,391588
4497,391588
4498,391588
4499,391588
4503,391416
4504,391416
4515,391713
4516,391422
4517,391422
4518,391422
4519,391422
4520,391422
4521,391424
4522,391424
4523,391424
4524,391424
4525,391492
4525,410320
4525,412358
4526,391421
4527,391421
4528,391421
4529,391421
4530,391421
4531,391398
4532,391423
4533,391423
4534,391423
4535,391423
4536,391423
4537,391423
4538,391423
4539,391423
4541,391418
4542,391418
4543,391418
4544,391418
4545,391425
4546,391467
4547,391467
4548,391467
4549,391467
4550,391467
4551,391467
4552,391467
4559,391431
4560,391571
4560,392110
4560,400035
4560,400250
4560,400448
4560,400458
4561,391568
4561,400032
4561,400448
4561,400458
4561,400689
4561,402136
4561,411415
4562,391819
4562,400031
4562,401667
4562,410891
4563,391573
4563,400972
4563,400823
4563,401330
4563,401190
4563,401416
4564,391567
4564,391814
4566,391451
4566,391813
4566,391965
4566,392178
4566,400230
4566,400420
4566,400882
4566,401016
4567,391451
4567,391813
4567,391965
4567,392178
4567,392480
4567,400230
4567,400420
4567,400431
4567,400882
4567,401016
4568,391451
4568,391740
4568,391813
4568,391965
4568,392178
4568,400008
4568,400230
4568,400246
4568,400420
4568,400882
4568,401016
4569,391451
4569,392480
4569,400230
4569,400420
4570,391451
4570,391740
4570,392480
4570,400230
4570,400420
4571,391451
4571,391813
4571,392178
4571,392480
4571,400420
4571,400427
4572,391451
4572,391813
4572,392178
4572,392480
4572,400420
4572,400431
4573,391451
4573,391740
4573,391813
4573,392178
4573,392480
4573,400420
4574,391430
4574,391968
4575,400772
4576,391453
4577,391453
4578,391492
4578,401820
4578,402117
4578,410143
4578,412085
4580,400254
4581,400254
4582,391492
4582,400978
4583,391777
4583,402086
4583,410475
4583,411027
4583,411028
4594,392288
4595,392288
4596,392288
4598,391545
4599,391814
4599,401191
4599,401331
4600,391625
4600,392004
4602,391588
4603,391588
4605,392087
4605,400028
4605,401668
4605,401913
4605,402139
4605,410163
4605,410377
4605,412318
4605,412502
4605,412517
4605,420356
4605,420185
4605,420550
4607,391819
4608,400035
4615,392110
4615,392344
4615,400027
4617,392111
4620,392113
4622,392088
4622,401662
4622,401195
4622,401335
4622,401415
4622,401909
4622,412316
4622,412501
4622,412516
4623,392088
4623,400974
4623,401662
4623,401415
4623,412316
4623,412501
4623,412516
4625,391815
4625,400033
4625,400248
4625,400977
4625,401663
4625,410373
4626,392113
4626,401415
4627,391814
4627,392111
4628,391814
4628,392344
4630,391599
4630,400007
4630,400228
4630,400880
4630,401019
4630,401211
4630,401453
4631,391599
4631,400007
4631,400228
4631,400414
4631,400880
4631,401019
4631,401211
4631,401453
4632,391599
4632,400007
4632,400090
4632,400228
4632,400245
4632,400880
4632,401019
4632,401211
4632,401453
4632,401459
4633,391599
4633,400228
4633,400414
4634,391599
4634,400228
4634,400245
4634,400414
4635,391599
4635,392330
4635,400228
4635,400880
4635,401211
4635,401453
4636,391599
4636,392330
4636,400228
4636,400880
4636,401211
4636,401453
4637,391599
4637,392330
4637,400228
4637,400245
4637,400880
4637,401211
4637,401453
4638,391599
4638,400228
4639,391599
4639,400228
4639,400245
4640,391583
4641,391569
4641,391818
4641,400970
4641,411142
4641,411437
4641,411445
4641,411454
4641,411413
4642,391815
4642,392344
4642,400689
4642,401330
4642,401190
4643,391813
4643,391965
4643,401248
4644,391813
4644,391965
4644,401248
4645,391813
4645,391965
4645,401248
4646,391813
4646,391965
4646,400785
4647,391813
4647,391965
4647,400785
4648,391813
4648,391965
4648,400785
4649,391813
4649,392334
4649,392480
4649,400420
4650,391813
4650,392334
4650,392480
4650,400420
4651,391813
4651,392334
4651,392480
4651,400429
4651,400420
4652,391813
4652,391965
4652,392334
4653,391813
4653,391965
4653,392334
4654,391813
4654,391965
4654,392334
4655,391813
4655,391965
4655,392178
4655,392334
4655,392480
4655,400230
4656,391813
4656,391965
4656,392178
4656,392334
4656,392480
4656,400230
4657,391813
4657,391965
4657,392178
4657,392334
4657,392480
4657,400230
4657,400246
4658,391618
4658,400369
4659,391698
4659,391619
4659,400688
4659,401182
4659,401201
4659,401054
4659,401338
4659,401898
4659,402154
4659,410105
4659,410249
4659,410684
4659,410960
4659,411463
4659,411618
4659,412637
4660,391587
4660,391621
4660,400967
4660,401183
4660,401897
4660,402151
4660,410248
4660,410341
4660,410684
4660,410964
4660,411467
4660,412283
4660,412484
4660,412520
4660,412633
4660,420335
4660,420553
4661,391617
4661,400170
4662,391636
4662,392005
4662,400167
4662,400181
4662,400564
4662,401259
4662,401553
4662,402130
4662,410101
4662,410243
4662,410348
4662,410689
4662,411614
4662,411907
4662,420244
4662,420862
4663,391619
4663,392195
4663,400168
4663,400715
4663,401182
4663,402155
4663,410107
4663,420568
4664,391622
4664,400169
4664,400569
4664,401182
4664,401531
4664,402156
4664,410107
4664,410344
4664,411615
4664,411913
4664,412287
4664,412488
4664,412524
4664,420557
4664,420340
4664,421001
4665,391618
4665,400172
4665,400568
4665,400715
4665,401055
4665,401243
4665,401339
4665,401896
4665,402156
4665,410105
4665,410248
4665,410962
4665,411465
4665,411616
4665,411911
4665,412286
4665,412487
4665,412523
4665,420338
4665,420556
4666,391620
4666,420998
4667,391622
4667,392196
4667,400169
4667,400370
4667,401057
4667,401341
4667,402156
4667,410107
4667,410247
4667,410344
4668,391622
4668,400169
4668,401057
4668,401182
4668,401341
4670,391601
4671,391814
4671,401191
4671,401331
4674,391815
4674,391948
4674,392113
4674,400248
4674,400448
4674,400458
4674,400823
4674,411141
4674,411439
4674,411448
4674,411456
4675,391815
4675,400448
4675,400458
4675,401415
4676,391713
4677,391713
4678,391713
4680,391818
4680,400251
4680,400828
4680,400970
4680,401669
4680,402138
4680,410634
4680,411142
4680,411437
4680,411445
4680,411454
4680,412305
4680,412496
4680,412511
4680,420184
4680,420355
4680,420549
4680,421031
4680,421429
4681,391818
4681,392083
4681,400251
4681,401669
4681,410375
4681,411142
4681,411437
4681,411445
4681,411454
4687,391856
4687,392353
4688,391591
4688,391730
4688,391808
4688,392479
4688,400229
4688,400411
4688,400878
4689,391591
4689,391730
4689,391808
4689,392183
4689,392479
4689,400229
4689,400411
4689,400430
4689,400878
4690,391640
4690,391809
4690,392475
4690,400233
4690,400412
4690,400889
4691,391640
4691,391809
4691,392183
4691,392475
4691,400233
4691,400412
4691,400889
4692,391591
4692,391730
4692,391808
4692,391975
4692,392173
4692,392328
4692,392479
4692,400229
4692,400411
4692,400878
4693,391640
4693,391809
4693,391969
4693,392176
4693,392329
4693,392475
4693,400233
4693,400412
4693,400889
4694,391713
4695,400175
4695,400216
4696,391650
4696,391966
4696,392175
4696,392333
4696,392476
4696,400226
4696,400009
4696,400415
4697,391650
4697,391966
4697,392175
4697,392333
4697,392476
4697,400010
4697,400226
4697,400415
4698,391650
4698,391966
4698,392175
4698,392183
4698,392333
4698,392476
4698,400226
4698,400415
4699,391650
4699,392476
4699,400226
4699,400415
4700,391650
4700,392476
4700,400226
4700,400246
4700,400415
4701,391650
4701,391966
4701,392175
4701,392333
4701,400226
4701,401018
4702,391650
4702,391966
4702,392175
4702,392333
4702,392476
4702,400226
4702,401018
4703,391650
4703,391966
4703,392175
4703,392333
4703,400226
4703,400246
4703,401018
4704,391650
4704,391966
4704,392476
4705,391650
4705,391966
4705,392476
4706,391696
4707,391696
4708,391647
4709,391849
4709,392194
4710,391849
4710,392194
4711,391819
4711,400035
4711,400248
4712,391822
4712,392106
4712,400035
4713,391656
4714,391703
4715,391649
4715,391962
4716,391649
4716,391962
4717,391649
4717,391962
4718,391949
4718,400247
4718,400974
4718,401191
4718,401331
4718,410162
4718,410631
4718,411141
4718,411439
4718,411448
4718,411456
4719,392451
4719,400451
4719,400461
4720,391705
4720,392347
4720,400042
4720,400331
4720,400446
4720,400643
4720,400598
4720,400757
4720,400854
4720,410775
4725,391695
4725,400181
4725,400167
4725,401040
4725,401553
4725,410102
4725,410795
4725,410806
4725,410818
4725,410523
4725,410968
4725,411262
4725,411470
4725,411614
4726,391695
4726,392303
4726,400167
4726,400565
4726,401041
4726,401186
4726,410098
4726,410348
4726,410525
4726,410797
4726,410808
4726,410820
4726,411264
4726,411908
4726,420574
4727,391816
4727,392112
4727,400034
4727,400827
4727,400971
4727,401192
4727,401332
4727,401413
4728,391821
4728,402137
4728,411145
4728,411440
4728,411449
4728,411457
4731,391819
4731,401193
4731,401333
4732,391694
4732,391769
4733,391697
4741,391702
4745,392113
4745,400248
4746,392068
4746,400796
4746,400949
4746,401244
4746,401734
4746,402091
4746,410046
4746,410363
4746,410390
4746,411480
4746,411505
4746,411420
4746,411707
4746,411991
4746,412004
4746,412158
4746,412339
4746,412348
4746,420040
4746,420239
4746,412342
4746,412345
4746,420357
4746,420686
4746,420873
4746,421095
4746,421125
4747,392132
4747,392344
4748,391720
4748,400166
4748,401051
4748,401554
4748,410103
4748,410522
4748,410794
4748,410805
4748,410817
4748,410975
4748,411261
4748,411475
4748,411622
4749,391720
4749,400166
4749,400373
4749,400566
4749,401051
4749,410103
4749,410346
4749,410522
4749,410794
4749,410805
4749,410817
4749,411261
4749,411917
4749,420581
4756,391737
4756,392181
4756,401818
4757,391733
4758,391733
4759,391734
4760,391734
4761,391733
4762,391810
4762,391964
4762,392177
4762,400231
4762,400421
4763,391810
4763,391964
4763,392177
4763,400231
4763,400421
4764,391810
4764,391964
4764,392177
4764,400231
4764,400246
4764,400421
4766,391964
4767,391964
4771,400421
4772,400421
4773,400421
4774,391818
4778,391939
4778,391994
4778,411211
4780,391770
4780,400369
4780,401185
4780,410105
4780,410530
4780,410684
4780,410802
4780,410813
4780,410826
4780,410961
4780,411269
4780,411464
4781,391930
4782,391796
4783,391796
4784,391796
4784,392072
4785,391796
4786,391796
4790,391967
4791,391967
4792,391967
4793,391967
4794,391967
4795,391967
4796,391967
4796,392171
4796,400880
4796,401453
4797,391967
4797,392171
4797,400880
4797,401453
4798,391967
4798,392171
4798,400880
4798,401453
4799,391966
4799,392175
4799,392476
4799,400226
4800,391966
4800,392175
4800,392476
4800,400226
4801,391966
4801,392175
4801,392476
4801,400226
4801,400246
4802,391966
4802,392175
4802,392333
4802,392476
4803,391966
4803,392175
4803,392333
4803,392476
4804,391966
4804,392175
4804,392333
4804,392476
4805,391966
4805,400226
4806,391966
4806,400226
4807,391966
4807,400226
4808,391966
4808,392333
4808,400226
4809,391966
4809,392333
4809,400226
4810,391966
4810,392333
4810,400226
4810,400246
